date,symbol,open,high,low,close,volume,vwap
2023-05-03,AMZN,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,65051900,104.29666646321614
2023-05-04,AMZN,104.04000091552734,105.38999938964844,103.30999755859375,104.0,45345500,104.23333231608073
2023-05-05,AMZN,104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,56951700,104.99000295003255
2023-05-08,AMZN,105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,49430900,105.54333241780598
2023-05-09,AMZN,105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,44089400,106.19000244140625
2023-05-10,AMZN,108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,78627600,109.6366678873698
2023-05-11,AMZN,111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,74924800,111.98333231608073
2023-05-12,AMZN,112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,49852700,110.74000040690105
2023-05-15,AMZN,111.1500015258789,112.29000091552734,109.25,111.19999694824219,53011100,110.91333262125652
2023-05-16,AMZN,111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,71472900,113.08000183105469
2023-05-17,AMZN,114.88999938964844,115.83000183105469,114.22000122070312,115.5,65655200,115.18333435058594
2023-05-18,AMZN,116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,73174100,117.69666544596355
2023-05-19,AMZN,118.16000366210938,118.30999755859375,115.69999694824219,116.25,55056300,116.75333150227864
2023-05-22,AMZN,116.7699966430664,116.7699966430664,114.25,115.01000213623047,70741100,115.3433329264323
2023-05-23,AMZN,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,67576300,115.30333201090495
2023-05-24,AMZN,115.3499984741211,117.33999633789062,115.0199966430664,116.75,63487900,116.36999766031902
2023-05-25,AMZN,116.62999725341797,116.87000274658203,114.30999755859375,115.0,66496700,115.3933334350586
2023-05-26,AMZN,116.04000091552734,121.5,116.0199966430664,120.11000061035156,96779900,119.20999908447266
2023-05-30,AMZN,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,64314800,121.48000081380208
2023-05-31,AMZN,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,72800800,120.59666697184245
2023-06-01,AMZN,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,54375100,122.0633316040039
2023-06-02,AMZN,124.91999816894531,126.38999938964844,124.0199966430664,124.25,61264400,124.88666534423828
2023-06-05,AMZN,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,47950100,124.71000162760417
2023-06-06,AMZN,125.06999969482422,127.4000015258789,125.0,126.61000061035156,45695200,126.33666737874348
2023-06-07,AMZN,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,95663300,123.07666778564453
2023-06-08,AMZN,123.01000213623047,125.62999725341797,122.26000213623047,124.25,62159300,124.04666646321614
2023-06-09,AMZN,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,51396000,124.14000193277995
2023-06-12,AMZN,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,51338000,125.62666575113933
2023-06-13,AMZN,128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,50564800,126.75000254313152
2023-06-14,AMZN,126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,52422500,125.82999928792317
2023-06-15,AMZN,125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,60458500,126.37333424886067
2023-06-16,AMZN,127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,84247100,126.23000081380208
2023-06-20,AMZN,124.97000122070312,127.25,124.5,125.77999877929688,56930100,125.8433329264323
2023-06-21,AMZN,125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,52137700,125.1366678873698
2023-06-22,AMZN,125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,90354600,128.53999837239584
2023-06-23,AMZN,129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,71927800,129.48333231608072
2023-06-26,AMZN,129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,59989300,128.64000193277994
2023-06-27,AMZN,128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,46801000,128.93999735514322
2023-06-28,AMZN,128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,52149500,129.65333048502603
2023-06-29,AMZN,128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,40761000,128.13999938964844
2023-06-30,AMZN,129.47000122070312,131.25,128.9499969482422,130.36000061035156,54350700,130.1866658528646
2023-07-03,AMZN,130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,28264800,130.71333821614584
2023-07-05,AMZN,130.24000549316406,131.39999389648438,129.63999938964844,130.3800048828125,35895400,130.47333272298178
2023-07-06,AMZN,128.25,128.72999572753906,127.37000274658203,128.36000061035156,40639900,128.15333302815756
2023-07-07,AMZN,128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,41992300,129.62666829427084
2023-07-10,AMZN,129.07000732421875,129.27999877929688,125.91999816894531,127.12999725341797,61889300,127.44333140055339
2023-07-11,AMZN,127.75,129.77000427246094,127.3499984741211,128.77999877929688,49951500,128.63333384195963
2023-07-12,AMZN,130.30999755859375,131.25999450683594,128.8300018310547,130.8000030517578,54022800,130.29666646321616
2023-07-13,AMZN,134.0399932861328,134.6699981689453,132.7100067138672,134.3000030517578,61170900,133.8933359781901
2023-07-14,AMZN,134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,54487100,135.12999471028647
2023-07-17,AMZN,134.55999755859375,135.6199951171875,133.2100067138672,133.55999755859375,48450200,134.12999979654947
2023-07-18,AMZN,132.7100067138672,133.86000061035156,131.35000610351562,132.8300018310547,54882900,132.68000284830728
2023-07-19,AMZN,133.38999938964844,135.99000549316406,132.52999877929688,135.36000061035156,54531000,134.62666829427084
2023-07-20,AMZN,134.07000732421875,134.7899932861328,129.3300018310547,129.9600067138672,59820600,131.36000061035156
2023-07-21,AMZN,131.33999633789062,131.3699951171875,128.4199981689453,130.0,133307300,129.92999776204428
2023-07-24,AMZN,130.30999755859375,131.66000366210938,128.35000610351562,128.8000030517578,45591100,129.60333760579428
2023-07-25,AMZN,129.30999755859375,129.5800018310547,128.52999877929688,129.1300048828125,39236700,129.0800018310547
2023-07-26,AMZN,126.51000213623047,129.0800018310547,126.11000061035156,128.14999389648438,53910100,127.77999877929688
2023-07-27,AMZN,131.0,132.6300048828125,127.79000091552734,128.25,52610700,129.55666859944662
2023-07-28,AMZN,129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,46317400,131.51666768391928
2023-07-31,AMZN,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,41901500,133.30999755859375
2023-08-01,AMZN,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,42098500,132.33333333333334
2023-08-02,AMZN,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,51027600,128.4200007120768
2023-08-03,AMZN,127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,88585200,128.38666788736978
2023-08-04,AMZN,141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,153128500,140.84000651041666
2023-08-07,AMZN,140.99000549316406,142.5399932861328,138.9499969482422,142.22000122070312,71213100,141.23666381835938
2023-08-08,AMZN,140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,51710500,139.73333231608072
2023-08-09,AMZN,139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,50017300,138.42333984375
2023-08-10,AMZN,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,58928400,138.82000223795572
2023-08-11,AMZN,137.39999389648438,139.3300018310547,137.0,138.41000366210938,42905800,138.24666849772134
2023-08-14,AMZN,138.3000030517578,140.58999633789062,137.75,140.57000732421875,47148700,139.63666788736978
2023-08-15,AMZN,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,42781500,138.7266642252604
2023-08-16,AMZN,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,41675900,135.78333536783853
2023-08-17,AMZN,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,48354100,134.53333028157553
2023-08-18,AMZN,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,48497700,132.8133341471354
2023-08-21,AMZN,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,41442500,134.1933339436849
2023-08-22,AMZN,135.0800018310547,135.64999389648438,133.72999572753906,134.25,32905400,134.54332987467447
2023-08-23,AMZN,134.5,135.9499969482422,133.22000122070312,135.52000427246094,42801000,134.89666748046875
2023-08-24,AMZN,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,43646300,133.48333231608072
2023-08-25,AMZN,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,44147500,132.56999715169272
2023-08-28,AMZN,133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,34108400,132.9800008138021
2023-08-29,AMZN,133.3800048828125,135.13999938964844,133.25,134.91000366210938,38646100,134.43333435058594
2023-08-30,AMZN,134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,36137000,134.88999938964844
2023-08-31,AMZN,135.05999755859375,138.7899932861328,135.0,138.00999450683594,58781300,137.26666259765625
2023-09-01,AMZN,139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,40991500,138.32000223795572
2023-09-05,AMZN,137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,40636700,136.96333821614584
2023-09-06,AMZN,136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,41785500,135.8066660563151
2023-09-07,AMZN,133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,48498900,136.34666951497397
2023-09-08,AMZN,136.86000061035156,138.85000610351562,136.75,138.22999572753906,38348200,137.9433339436849
2023-09-11,AMZN,138.75,143.6199951171875,138.63999938964844,143.10000610351562,56764500,141.7866668701172
2023-09-12,AMZN,142.32000732421875,143.0,140.61000061035156,141.22999572753906,42668500,141.61333211263022
2023-09-13,AMZN,140.9499969482422,144.97999572753906,140.8699951171875,144.85000610351562,60465200,143.56666564941406
2023-09-14,AMZN,145.0800018310547,145.86000061035156,142.9499969482422,144.72000122070312,64033600,144.50999959309897
2023-09-15,AMZN,142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,102909300,141.3500010172526
2023-09-18,AMZN,140.47999572753906,141.75,139.22000122070312,139.97999572753906,42823500,140.31666564941406
2023-09-19,AMZN,138.6999969482422,138.83999633789062,135.55999755859375,137.6300048828125,61482500,137.34333292643228
2023-09-20,AMZN,138.5500030517578,139.3699951171875,135.1999969482422,135.2899932861328,46263700,136.6199951171875
2023-09-21,AMZN,131.94000244140625,132.24000549316406,129.30999755859375,129.3300018310547,70343300,130.2933349609375
2023-09-22,AMZN,131.11000061035156,132.02999877929688,128.52000427246094,129.1199951171875,59904300,129.88999938964844
2023-09-25,AMZN,129.36000061035156,131.77999877929688,128.77000427246094,131.27000427246094,46017800,130.6066691080729
2023-09-26,AMZN,130.1199951171875,130.38999938964844,125.27999877929688,125.9800033569336,73048200,127.21666717529297
2023-09-27,AMZN,125.76000213623047,127.4800033569336,124.12999725341797,125.9800033569336,66553400,125.86333465576172
2023-09-28,AMZN,124.04000091552734,126.58000183105469,123.04000091552734,125.9800033569336,54555000,125.2000020345052
2023-09-29,AMZN,128.1999969482422,129.14999389648438,126.31999969482422,127.12000274658203,62411700,127.52999877929688
2023-10-02,AMZN,127.27999877929688,130.47000122070312,126.54000091552734,129.4600067138672,48029700,128.82333628336588
2023-10-03,AMZN,128.05999755859375,128.52000427246094,124.25,124.72000122070312,51565000,125.83000183105469
2023-10-04,AMZN,126.05999755859375,127.36000061035156,125.68000030517578,127.0,44203900,126.68000030517578
2023-10-05,AMZN,126.70999908447266,126.7300033569336,124.33000183105469,125.95999908447266,39660600,125.67333475748698
2023-10-06,AMZN,124.16000366210938,128.4499969482422,124.12999725341797,127.95999908447266,46836700,126.84666442871094
2023-10-09,AMZN,126.22000122070312,128.7899932861328,124.76000213623047,128.25999450683594,38773700,127.2699966430664
2023-10-10,AMZN,128.82000732421875,130.74000549316406,128.0500030517578,129.47999572753906,42178600,129.42333475748697
2023-10-11,AMZN,129.74000549316406,132.0500030517578,129.61000061035156,131.8300018310547,40741800,131.16333516438803
2023-10-12,AMZN,132.1699981689453,134.47999572753906,131.22999572753906,132.3300018310547,55528600,132.67999776204428
2023-10-13,AMZN,132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,45786600,130.6833292643229
2023-10-16,AMZN,130.69000244140625,133.07000732421875,130.42999267578125,132.5500030517578,42832900,132.01666768391928
2023-10-17,AMZN,130.38999938964844,132.5800018310547,128.7100067138672,131.47000122070312,49344600,130.92000325520834
2023-10-18,AMZN,129.89999389648438,130.6699981689453,127.51000213623047,128.1300048828125,42699500,128.77000172932944
2023-10-19,AMZN,130.57000732421875,132.24000549316406,127.47000122070312,128.39999389648438,60961400,129.37000020345053
2023-10-20,AMZN,128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,56406400,126.10333251953125
2023-10-23,AMZN,124.62999725341797,127.87999725341797,123.9800033569336,126.55999755859375,48260000,126.13999938964844
2023-10-24,AMZN,127.73999786376953,128.8000030517578,126.33999633789062,128.55999755859375,46477400,127.89999898274739
2023-10-25,AMZN,126.04000091552734,126.33999633789062,120.79000091552734,121.38999938964844,74577500,122.83999888102214
2023-10-26,AMZN,120.62999725341797,121.63999938964844,118.3499984741211,119.56999969482422,100419500,119.85333251953125
2023-10-27,AMZN,126.19999694824219,130.02000427246094,125.5199966430664,127.73999786376953,125309300,127.75999959309895
2023-10-30,AMZN,129.72000122070312,133.0,128.55999755859375,132.7100067138672,72485500,131.42333475748697
2023-10-31,AMZN,132.75,133.57000732421875,131.7100067138672,133.08999633789062,51589400,132.79000345865884
2023-11-01,AMZN,133.9600067138672,137.35000610351562,133.7100067138672,137.0,61529400,136.02000427246094
2023-11-02,AMZN,138.72999572753906,138.80999755859375,136.47000122070312,138.07000732421875,52236700,137.78333536783853
2023-11-03,AMZN,138.99000549316406,139.49000549316406,137.4499969482422,138.60000610351562,44059800,138.51333618164062
2023-11-06,AMZN,138.75999450683594,140.72999572753906,138.36000061035156,139.74000549316406,44970400,139.61000061035156
2023-11-07,AMZN,140.5500030517578,143.3699951171875,140.5,142.7100067138672,53553500,142.1933339436849
2023-11-08,AMZN,142.97000122070312,143.1199951171875,141.22000122070312,142.0800018310547,44521700,142.13999938964844
2023-11-09,AMZN,142.02000427246094,142.64999389648438,139.83999633789062,140.60000610351562,36235400,141.02999877929688
2023-11-10,AMZN,140.4600067138672,143.64999389648438,139.91000366210938,143.55999755859375,49287800,142.37333170572916
2023-11-13,AMZN,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,35680600,142.163330078125
2023-11-14,AMZN,145.0,147.25999450683594,144.67999267578125,145.8000030517578,56674600,145.913330078125
2023-11-15,AMZN,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700,144.35999552408853
2023-11-16,AMZN,140.91000366210938,143.32000732421875,139.52000427246094,142.8300018310547,49653500,141.89000447591147
2023-11-17,AMZN,142.66000366210938,145.22999572753906,142.5399932861328,145.17999267578125,49636700,144.31666056315103
2023-11-20,AMZN,145.1300048828125,146.6300048828125,144.72999572753906,146.1300048828125,41951200,145.8300018310547
2023-11-21,AMZN,143.91000366210938,144.0500030517578,141.5,143.89999389648438,71226000,143.1499989827474
2023-11-22,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,45669100,146.34000651041666
2023-11-24,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,22378400,146.42000325520834
2023-11-27,AMZN,147.52999877929688,149.25999450683594,146.8800048828125,147.72999572753906,53762400,147.9566650390625
2023-11-28,AMZN,146.97999572753906,147.60000610351562,145.52999877929688,147.02999877929688,42711700,146.72000122070312
2023-11-29,AMZN,147.85000610351562,148.5399932861328,145.97000122070312,146.32000732421875,40610900,146.9433339436849
2023-11-30,AMZN,144.75999450683594,146.92999267578125,144.3300018310547,146.08999633789062,65814000,145.78333028157553
2023-12-01,AMZN,146.0,147.25,145.5500030517578,147.02999877929688,39951800,146.61000061035156
2023-12-04,AMZN,145.25,145.35000610351562,142.80999755859375,144.83999633789062,48294200,144.33333333333334
2023-12-05,AMZN,143.5500030517578,148.57000732421875,143.1300048828125,146.8800048828125,46822400,146.1933390299479
2023-12-06,AMZN,147.5800018310547,147.85000610351562,144.27999877929688,144.52000427246094,39679000,145.5500030517578
2023-12-07,AMZN,146.14999389648438,147.9199981689453,145.33999633789062,146.8800048828125,52352800,146.7133331298828
2023-12-08,AMZN,145.47999572753906,147.83999633789062,145.39999389648438,147.4199981689453,41906000,146.88666280110678
2023-12-11,AMZN,145.66000366210938,146.19000244140625,143.63999938964844,145.88999938964844,50907300,145.24000040690103
2023-12-12,AMZN,145.52000427246094,147.5,145.3000030517578,147.47999572753906,44944300,146.75999959309897
2023-12-13,AMZN,148.1199951171875,149.4600067138672,146.82000732421875,148.83999633789062,52766200,148.3733367919922
2023-12-14,AMZN,149.92999267578125,150.5399932861328,145.52000427246094,147.4199981689453,58400800,147.82666524251303
2023-12-15,AMZN,148.3800048828125,150.57000732421875,147.8800048828125,149.97000122070312,110089300,149.47333780924478
2023-12-18,AMZN,150.55999755859375,154.85000610351562,150.0500030517578,154.07000732421875,62512800,152.99000549316406
2023-12-19,AMZN,154.39999389648438,155.1199951171875,152.69000244140625,153.7899932861328,43171300,153.86666361490884
2023-12-20,AMZN,152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,50322100,153.10333251953125
2023-12-21,AMZN,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,36305700,153.30333455403647
2023-12-22,AMZN,153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,29514100,153.49333699544272
2023-12-26,AMZN,153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,25067200,153.47333272298178
2023-12-27,AMZN,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,31434700,153.74666341145834
2023-12-28,AMZN,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,27057000,153.47000122070312
2023-12-29,AMZN,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,39823200,152.2866668701172
2023-01-03,META,121.86368925998178,125.38605100763152,121.32789294070608,123.76873779296875,35528500,123.49422724710212
2023-01-04,META,126.38815154778324,128.04515382818317,124.87006612028094,126.37823486328125,32397100,126.43115160391513
2023-01-05,META,125.14789336201981,127.5192907303454,123.57027743818418,125.95159149169922,25447100,125.6803865534096
2023-01-06,META,127.96581711805723,129.31522851402113,125.05863033307496,129.0076446533203,27584500,127.7938345001388
2023-01-09,META,130.13877316259445,131.91482930564487,128.27340626599695,128.46192932128906,26649100,129.5500549643103
2023-01-10,META,126.27902745216674,132.4009914039198,126.15996665938663,131.95449829101562,28684400,130.17181878477402
2023-01-11,META,129.94032035951514,132.8078175134379,129.325137534604,131.85528564453125,25423000,131.32941356419107
2023-01-12,META,132.40098047601523,136.60795630012376,130.7340538147821,135.64552307128906,30757700,134.32917772873165
2023-01-13,META,133.91906260849916,136.3202175567717,133.79007000359942,135.9134063720703,22423800,135.3412313108138
2023-01-17,META,135.11963753309317,135.68520653868867,133.20467259831045,134.3060302734375,21147600,134.39863647014553
2023-01-18,META,134.75253769902895,136.18132782317699,131.76597996728842,131.98426818847656,20215500,133.31052532631398
2023-01-19,META,131.45839888195158,136.37977036748882,131.1111180301182,135.0898895263672,28625200,134.19359264132473
2023-01-20,META,134.831906191301,138.85037431994746,133.56187398797255,138.28480529785156,28688600,136.8990178685905
2023-01-23,META,138.20542835766489,142.6406244467156,137.5803440727501,142.15444946289062,27470100,140.7918059941188
2023-01-24,META,140.58677520128853,143.8710004442041,140.25934283175573,142.02548217773438,21970200,142.05194181789807
2023-01-25,META,140.12040528118638,142.05521876598272,139.21748727495543,140.39822387695312,26622000,140.5569766392971
2023-01-26,META,143.27564745369034,146.36143256354927,142.18422150401676,146.153076171875,25482100,144.89957674648034
2023-01-27,META,147.08575448002523,151.99720893784095,146.24236683556117,150.55850219726562,35771900,149.59935932355592
2023-01-30,META,148.24665581205556,149.9433327979943,145.80580339476526,145.91494750976562,28040100,147.22136123417508
2023-01-31,META,146.7980116547346,148.71299193940402,146.3713670374125,147.81007385253906,29842100,147.6314776097852
2023-02-01,META,146.87738577590028,152.38417457555312,145.91493732172768,151.92774963378906,55661000,150.07562051035663
2023-02-02,META,181.95212522311238,195.6248266993024,178.757196388301,187.30015563964844,150475700,187.22739290908393
2023-02-03,META,182.04143493203435,195.23787916833177,181.46594921292,185.07760620117188,76809700,187.26047819414123
2023-02-06,META,185.07759341363374,189.21512212589636,184.0754631723348,184.6112518310547,42483800,185.96727904309526
2023-02-07,META,184.13499687970858,192.27114515851267,182.96417698960028,190.12796020507812,47080700,188.45442745106368
2023-02-08,META,188.5205745350657,189.34411359851615,181.49570078296176,182.00172424316406,36139100,184.28051287488066
2023-02-09,META,184.6807175636952,185.1966577219229,175.88970468339843,176.53463745117188,37118800,179.2069999521644
2023-02-10,META,174.97688855603946,177.49710464211017,172.00024751549427,172.79400634765625,33433600,174.09711950175355
2023-02-13,META,176.83231268780145,179.59066534207818,174.45100605417406,178.0328826904297,31463200,177.35818469556065
2023-02-14,META,175.7806065666192,180.09672766302452,174.51057406956377,178.08253479003906,24034600,177.5632788408758
2023-02-15,META,175.04631984701354,176.80254214167127,173.96481066679146,175.7805633544922,25308900,175.51597205431833
2023-02-16,META,171.40490435914325,174.4807726641265,170.45237261399396,171.09732055664062,25827500,172.0101552782537
2023-02-17,META,168.8946130194248,171.83155701990117,168.37865766907873,171.53390502929688,24171300,170.5813732394256
2023-02-21,META,172.95277523138702,176.78272088743432,170.54170310153378,170.74014282226562,34592600,172.6881889370779
2023-02-22,META,169.7379990849405,171.41482746265243,168.36873938126783,169.78759765625,22433200,169.8570548333901
2023-02-23,META,170.66072705596093,172.337570343035,168.06113245373834,170.70040893554688,20017800,170.36637057744008
2023-02-24,META,167.32690436229686,169.39071050981784,166.35453925336142,169.0632781982422,19791300,168.26950932047382
2023-02-27,META,170.5417013100807,171.77203664968215,167.74365131521915,168.21990966796875,19277000,169.24519921095668
2023-02-28,META,170.56152750026024,176.16754394080883,170.5317623007158,173.57786560058594,46051100,173.4257239473702
2023-03-01,META,173.2305903883769,176.46521681724823,171.70258791545956,172.0697021484375,30998400,173.41250229371508
2023-03-02,META,171.03776754417396,173.64727874742002,170.09515260956596,173.1710205078125,17352000,172.30448395493283
2023-03-03,META,177.52685743761492,185.16689921321293,175.67142283010665,183.8075714111328,45877700,181.5486311514841
2023-03-06,META,186.5361649817629,188.183243263601,183.20232653393649,183.46029663085938,33209400,184.94862214279897
2023-03-07,META,187.52837844576686,188.87778960526148,182.57722691894926,183.07333374023438,36701500,184.84278342148173
2023-03-08,META,181.44609997913568,183.81748992709475,179.92801435060838,183.52975463867188,19432400,182.42508630545834
2023-03-09,META,184.89901827847535,187.45891615214956,178.89612271521787,180.27529907226562,26582800,182.21011264654433
2023-03-10,META,179.60061009228764,183.33134357857426,177.4078261263405,178.11228942871094,25665000,179.61715304454188
2023-03-13,META,176.57434446133212,182.3490199218457,173.4587942651152,179.49143981933594,24728000,178.4330846687656
2023-03-14,META,186.1194344072328,192.8069597193349,185.10737226611835,192.50929260253906,41642600,190.14120819599745
2023-03-15,META,191.4475924916384,196.23998553082393,189.3540213934432,196.21022033691406,42123600,193.93474242039372
2023-03-16,META,196.71625735908384,204.15785915002033,194.56315572437018,203.33432006835938,50447100,200.68511164758328
2023-03-17,META,198.9983842818553,200.32794705324463,193.90832297618806,194.08692932128906,50141100,196.10773311690727
2023-03-20,META,196.9345567047852,197.80770954247785,192.13224637743252,196.269775390625,25186300,195.40324377017848
2023-03-21,META,201.61778713769408,201.9650679306829,196.40866608272424,200.5858917236328,31827000,199.6532085790133
2023-03-22,META,200.92325316226015,205.75532852932008,198.1152868691705,198.2541961669922,28477800,200.7082705218276
2023-03-23,META,201.26060208984055,206.26136708985172,200.57597228650752,202.68939208984375,27389700,203.17557715540102
2023-03-24,META,203.5823904151866,205.96371227058293,201.9650924531236,204.4059295654297,27716400,204.11157809637874
2023-03-27,META,203.2152668797388,204.2570941974041,199.79213295596273,201.26060485839844,18527200,201.76994400392175
2023-03-28,META,198.5915443892571,199.46469719503838,196.3590638071846,199.11741638183594,19127300,198.31372579468632
2023-03-29,META,201.97501242473533,204.1181975874608,200.96295024122955,203.75108337402344,18851100,202.94407706757124
2023-03-30,META,201.79640039190454,206.46971782081823,201.24076321598065,206.22166442871094,22608300,204.64404848850327
2023-03-31,META,205.62637817550564,210.51798458103676,205.1600365127496,210.28977966308594,25440300,208.6559335856241
2023-04-03,META,207.2139203307019,211.82772345047837,206.57890412277334,211.41099548339844,17924600,209.93920768555006
2023-04-04,META,211.72846502268536,214.5562799124581,210.885077384689,213.04811096191406,21026400,212.82982275302038
2023-04-05,META,212.48253674679614,213.51444737094567,208.30532596205177,209.8333282470703,19396600,210.55103386002259
2023-04-06,META,207.6206893922116,215.25081416311986,207.02535519459414,214.4173583984375,26104400,212.23117591871718
2023-04-10,META,213.0381989750547,213.98079891244384,209.019730673576,213.077880859375,16106100,212.02613681513162
2023-04-11,META,213.80217329304816,214.3379770928918,211.74829910025377,212.18487548828125,16710100,212.7570505604756
2023-04-12,META,213.16719614188665,215.1516236207126,210.9247985412062,212.333740234375,18972200,212.80338746543126
2023-04-13,META,214.05022518277008,219.42802081401916,214.01054330230806,218.63426208496094,23310400,217.35760873376273
2023-04-14,META,216.18350440998398,220.38056370650133,215.85607210458502,219.76539611816406,21591200,218.6673439764168
2023-04-17,META,218.0786199086563,219.25935651194632,215.4393432459834,217.15586853027344,15481900,217.28485609606773
2023-04-18,META,218.19769611867787,218.7235681147785,214.52650883156815,216.19342041015625,12281000,216.48116578550096
2023-04-19,META,211.80783003474696,215.63777498502634,211.27202623352866,214.0204620361328,15898100,213.64342108489595
2023-04-20,META,211.8177916231794,215.0623348939927,211.11332832406114,211.41099548339844,16475400,212.52888623381742
2023-04-21,META,208.57325062324549,211.74833146698396,207.94815114120425,211.2323760986328,17717200,210.30961956894035
2023-04-24,META,212.01620246497654,212.2543391879995,209.0693418949524,211.1331329345703,15750900,210.81893800584075
2023-04-25,META,209.1784875550475,209.61504884053275,205.51721678874523,205.93394470214844,19198200,207.02207011047548
2023-04-26,META,210.84539960612796,212.44286418050763,207.25359105527792,207.76953125,41992700,209.1553288285952
2023-04-27,META,238.02211474831446,239.80810221766666,234.92641322808916,236.7024688720703,71196500,237.1456614392754
2023-04-28,META,237.1489789055397,238.5579204709665,233.91436785871295,238.44879150390625,39554000,236.9736932778619
2023-05-01,META,236.76200737278006,242.10012145288675,234.61883747613797,241.2864990234375,29143900,239.33515265082073
2023-05-02,META,241.28649078913926,243.01294786638383,237.12912861217322,237.37718200683594,24350100,239.17308616179767
2023-05-03,META,237.60540621704422,239.86765214917628,230.93772921497737,235.1844024658203,34463900,235.32992794332463
2023-05-04,META,234.22193704205742,236.3452735137011,231.11630366840006,231.70172119140625,17889400,233.05443279116912
2023-05-05,META,230.43169483131584,232.85268332838044,228.0603049028967,230.9674835205078,27000500,230.62682391726165
2023-05-08,META,229.61808820959843,233.7853826412468,228.4770485325923,231.4536895751953,16400500,231.2387069163448
2023-05-09,META,229.6577704607354,234.043352831237,229.2807244414687,231.55288696289062,16865600,231.62565474519877
2023-05-10,META,234.33107296351068,234.9065586409701,228.9235121283877,231.26513671875,19119000,231.69840249603592
2023-05-11,META,231.2354000059932,236.35522620301435,230.49123974968126,233.9540557861328,20449000,233.60017391294278
